timestamp,price,action,confidence,prob_hold,prob_buy,prob_sell,portfolio_value,cash_ratio,position_ratio,total_return,regime,regime_confidence,returns_1d,returns_5d,returns_20d,is_bad_decision,failure_pattern,cost_of_mistake,rsi_14,macd,macd_signal,atr_14,sma_20,sma_50,volume_ratio,volatility,notes
2021-11-20,59697.1953125,HOLD,0.819694,0.819694,0.15980472,0.02050133,100000.0,1.0,0.0,0.0,bull,0.0,-1.619370466132397,-4.058005761106087,-20.86176839599746,False,success,0.0,45.92444453026643,-199.87643657523586,750.0209915630251,2938.2898995535716,62602.7712890625,59984.19140625,0.8576575148275741,0.027144333086984274,
2021-11-21,58730.4765625,HOLD,0.82927555,0.82927555,0.13674991,0.03397454,100000.0,1.0,0.0,0.0,neutral,0.0,-4.1565940596482776,-8.787108907601072,-15.950779387990766,False,success,0.0,39.37057407230424,-381.45361662739015,523.7260699249421,2901.9324776785716,62489.0748046875,60204.571171875,0.7420271793853999,-0.01619370466132397,
2021-11-22,56289.2890625,HOLD,0.72978586,0.72978586,0.11442521,0.1557889,100000.0,1.0,0.0,0.0,neutral,0.0,2.2735855747423095,-2.618990152572598,-10.998456772346088,False,success,0.0,21.55438644061384,-714.1064942565426,276.15955708864516,2847.6300223214284,62142.219140625,60366.357890625,0.9990343836574899,-0.041565940596482776,
2021-11-23,57569.07421875,HOLD,0.7422549,0.7422549,0.14680012,0.110944964,100000.0,1.0,0.0,0.0,neutral,0.0,-2.238438701660228,-0.5569260785430075,-18.81495211967852,False,success,0.0,27.0751424431556,-864.5028788605123,48.02706989881369,2854.3786272321427,61872.1705078125,60535.481328125,1.0668154619536647,0.022735855747423095,
2021-11-24,56280.42578125,HOLD,0.7640311,0.7640311,0.11514899,0.12081993,100000.0,1.0,0.0,0.0,neutral,0.0,1.7666069374003168,2.71167213789707,-17.177895928375964,False,success,0.0,28.014925084856273,-1075.2810854150594,-176.63456116396094,2587.0452008928573,61613.5802734375,60630.79359375,1.0366886528541213,-0.02238438701660228,
2021-11-25,57274.6796875,HOLD,0.78852284,0.78852284,0.12807661,0.08340058,100000.0,1.0,0.0,0.0,neutral,0.0,-6.468677053655503,-0.4701098421136418,-14.627680289023882,False,success,0.0,31.522091989676525,-1148.853088508622,-371.07826663289313,2707.6891741071427,61421.03046875,60669.058203125,0.9651224279008094,0.017666069374003168,
2021-11-26,53569.765625,HOLD,0.60459214,0.60459214,0.037265588,0.35814232,100000.0,1.0,0.0,0.0,neutral,0.0,2.324655494514305,6.832328753538386,-11.021776509312476,False,success,0.0,27.647148970398064,-1488.951328527699,-594.6528790118543,2885.3186383928573,61023.1447265625,60664.333828125,1.1563102821953712,-0.06468677053655503,
2021-11-27,54815.078125,HOLD,0.5652676,0.5652676,0.042735595,0.3919968,100000.0,1.0,0.0,0.0,bear,0.0,4.43925100444249,3.0333593203284437,-15.712708780801353,False,success,0.0,30.38624559064523,-1639.1007891862027,-803.542461046724,2895.857979910714,60597.54921875,60681.2784375,0.8384215659702325,0.02324655494514305,
2021-11-28,57248.45703125,HOLD,0.7015488,0.7015488,0.039563145,0.25888804,100000.0,1.0,0.0,0.0,bear,0.0,0.9748898117819094,-6.376086145880711,-18.165868962762033,False,success,0.0,34.22423403884552,-1543.9443480162445,-951.6228384406282,3036.5535714285716,60081.6306640625,60726.883125,0.7853872067527939,0.044392510044424904,
2021-11-29,57806.56640625,HOLD,0.7245667,0.7245667,0.18926966,0.086163655,100000.0,1.0,0.0,0.0,bear,0.0,-1.3858989986877734,-14.887345532288077,-19.201193690082107,False,success,0.0,38.35609548239908,-1407.2752277489926,-1042.753316302301,2989.9054129464284,59623.367578125,60787.582890625,0.9170034789550673,0.009748898117819094,
