timestamp,price,action,confidence,prob_hold,prob_buy,prob_sell,portfolio_value,cash_ratio,position_ratio,total_return,regime,regime_confidence,returns_1d,returns_5d,returns_20d,is_bad_decision,failure_pattern,cost_of_mistake,rsi_14,macd,macd_signal,atr_14,sma_20,sma_50,volume_ratio,volatility,notes
2024-02-20,52284.875,HOLD,0.5087617,0.5087617,0.4909844,0.00025391424,100000.0,1.0,0.0,0.0,bull,0.0,-0.8524364120598982,-1.0550598404414302,37.94411146627012,False,success,0.0,90.66214015698223,2482.0199479491785,2063.346710296776,1642.8998325892858,47694.4333984375,44804.58640625,1.3555637724412826,0.009767068832988945,
2024-02-21,51839.1796875,BUY,0.52006984,0.47967002,0.52006984,0.00026009566,100000.0,1.0,0.0,0.0,bull,0.0,-1.0305082651198116,5.176051535585935,37.89047105569132,False,success,0.0,85.72857443476977,2424.2968034067744,2135.536728918776,1652.26171875,48132.6037109375,44942.210625,1.1465955515736184,-0.008524364120598982,
2024-02-22,51304.97265625,BUY,0.51550174,0.48429203,0.51550174,0.00020621088,99999.0,0.989999899999,0.01000010000100001,-0.000999999999995449,bull,0.0,-1.1168964874795462,11.266741093947008,42.44915495749111,False,success,0.0,79.79064561725079,2308.8299976011112,2170.1953826552435,1639.8119419642858,48538.559375,45111.3465625,1.0042784038460504,-0.010305082651198116,
2024-02-23,50731.94921875,BUY,0.568206,0.43163633,0.568206,0.0001576576,99987.69503039963,0.9801017328590544,0.01989826714094559,-0.012304969600374083,bull,0.0,1.6540904827679226,23.205967886207056,40.7329993218801,False,success,0.0,70.36007110192904,2146.341827125434,2165.424671549282,1500.1322544642858,48925.5443359375,45242.387109375,0.8299110288876523,-0.011168964874795462,
2024-02-24,51571.1015625,BUY,0.5926364,0.40728495,0.5926364,7.866745e-05,99964.47380568231,0.9703193052672769,0.029680694732723,-0.035526194317692106,bull,0.0,0.3143945229742817,18.66797675115106,34.57880738379855,False,success,0.0,71.06693088176374,2061.5174722413576,2144.643231687697,1489.982142857143,49374.9203125,45390.5553125,0.5872976378156481,0.016540904827679226,
2024-02-25,51733.23828125,BUY,0.5969533,0.4029286,0.5969533,0.00011820744,100012.55078342557,0.959842763511926,0.040157236488074004,0.012550783425568923,bull,0.0,5.391435284481116,20.69732127155617,26.2536801435308,False,success,0.0,69.86220220209381,1984.5005509960902,2112.614695549376,1470.3624441964287,49828.648828125,45545.436171875,0.6003909468007372,0.003143945229742817,
2024-02-26,54522.40234375,BUY,0.68291426,0.3170432,0.68291426,4.2583604e-05,100024.17733142279,0.9497210938058807,0.050278906194119385,0.024177331422792214,bull,0.0,4.700762695380023,13.769469043508842,25.435824652065687,False,success,0.0,73.32754352339882,2124.041685479184,2114.900093535338,1575.5359933035713,50400.5353515625,45757.022265625,1.284092054667441,0.053914352844811164,
2024-02-27,57085.37109375,BUY,0.69269943,0.30725443,0.69269943,4.6154204e-05,100294.31538597401,0.937152964292548,0.062847035707452,0.29431538597401996,bull,0.0,9.493531994124748,10.654218205942234,18.329078809116428,False,success,0.0,80.26764092126957,2413.616529470448,2174.64338072236,1654.232142857143,51038.8927734375,45959.319609375,1.7791065851538777,0.04700762695380023,
2024-02-28,62504.7890625,BUY,0.7429129,0.2569651,0.7429129,0.00012203718,100589.6079738085,0.9243917417883782,0.07560825821162176,0.5896079738084925,bull,0.0,-2.090089846865484,9.32028583309803,-0.9471524244454743,False,success,0.0,84.52305357656144,3045.304048287304,2348.775514235349,1972.101283482143,51899.05390625,46286.62078125,2.7006808312018524,0.09493531994124749,
2024-02-29,61198.3828125,BUY,0.74812317,0.25179413,0.74812317,8.267277e-05,101310.61641951097,0.9078029209518602,0.09219707904813974,1.3106164195109793,bull,0.0,2.029873900109447,4.253080370153772,10.97298450364994,False,success,0.0,77.79108280971637,3401.2968587758805,2559.2797831434555,2089.135323660714,52601.6130859375,46578.032890625,2.0384536677514737,-0.020900898468654838,
