step,date_main,price_main,action_main,action_name_main,prob_hold_main,prob_buy_main,prob_sell_main,confidence_main,value_estimate_main,portfolio_value_main,cash_main,position_value_main,position_quantity_main,rsi_14_main,macd_main,sma_20_main,sma_50_main,bb_position_main,date_other,price_other,action_other,action_name_other,prob_hold_other,prob_buy_other,prob_sell_other,confidence_other,value_estimate_other,portfolio_value_other,cash_other,position_value_other,position_quantity_other,rsi_14_other,macd_other,sma_20_other,sma_50_other,bb_position_other,disagreement,price_change_next_5d,main_was_right
44,2024-10-03,60759.40234375,1,BUY,0.39352584,0.39486885,0.21160537,0.39486885,-0.41674986481666565,100717.12350099634,68011.66846303674,32705.4550379596,0.5394021560064908,40.33575191952201,682.0328881798996,62567.195703125,60379.240546875,0.3006479427915657,2024-10-03,60759.40234375,1,BUY,0.31251785,0.3488502,0.33863196,0.3488502,-0.29668188095092773,99785.56197535778,99785.56197535778,0.0,0.0,40.33575191952201,682.0328881798996,62567.195703125,60379.240546875,0.3006479427915657,False,0.022590189391340942,True
45,2024-10-04,62067.4765625,1,BUY,0.39200133,0.39576784,0.21223086,0.39576784,-0.30960559844970703,100784.41323071046,67002.80639797667,33781.60683273379,0.5559897814927853,45.439514625373775,591.6830779466763,62670.3134765625,60469.388125,0.43118332634534573,2024-10-04,62067.4765625,2,SELL,0.31757703,0.32447788,0.35794502,0.35794502,-0.2853793203830719,99784.56411973803,98786.70849998445,997.8556197535779,0.016423065093829417,45.439514625373775,591.6830779466763,62670.3134765625,60469.388125,0.43118332634534573,True,-0.023931615755383162,False
46,2024-10-05,62089.94921875,1,BUY,0.38178557,0.40843514,0.20977929,0.40843514,-0.3460863530635834,101511.68912976963,67002.80639797667,34508.882731792946,0.5559897814927853,44.63463022295262,515.9460530152792,62815.669140625,60533.305,0.41095562763743687,2024-10-05,62089.94921875,2,SELL,0.3260578,0.32571644,0.34822574,0.34822574,-0.18790262937545776,99805.02736957233,99805.02736957233,0.0,0.0,44.63463022295262,515.9460530152792,62815.669140625,60533.305,0.41095562763743687,True,-0.029239019222804696,False
47,2024-10-06,62818.953125,1,BUY,0.3868606,0.40230206,0.21083733,0.40230206,-0.2820761203765869,101524.18369700763,67002.80639797667,34521.37729903095,0.5559897814927853,46.716544985086585,508.8823587326624,63046.99140625,60600.104609375,0.4669210727145139,2024-10-06,62818.953125,2,SELL,0.31431207,0.3200073,0.36568063,0.36568063,-0.19860398769378662,99805.02736957233,99805.02736957233,0.0,0.0,46.716544985086585,508.8823587326624,63046.99140625,60600.104609375,0.4669210727145139,True,-0.005951440809688013,False
48,2024-10-07,62236.66015625,1,BUY,0.38174897,0.39739606,0.22085495,0.39739606,-0.3906666338443756,101929.50241955095,67002.80639797667,34926.69602157427,0.5559897814927853,45.7626333318999,451.098175007166,63143.3974609375,60675.158515625,0.3594253741374388,2024-10-07,62236.66015625,2,SELL,0.29824948,0.33460894,0.36714163,0.36714163,-0.2630852162837982,99805.02736957233,99805.02736957233,0.0,0.0,45.7626333318999,451.098175007166,63143.3974609375,60675.158515625,0.3594253741374388,True,0.015366558533973063,True
49,2024-10-08,62131.96875,1,BUY,0.3923931,0.39324173,0.2143652,0.39324173,-0.3939245045185089,101605.75347909084,67002.80639797667,34602.94708111417,0.5559897814927853,40.98188845281725,392.33349523638753,63167.5119140625,60727.928828125,0.3374367829009876,2024-10-08,62131.96875,2,SELL,0.30447054,0.33682048,0.35870898,0.35870898,-0.27167004346847534,99805.02736957233,99805.02736957233,0.0,0.0,40.98188845281725,392.33349523638753,63167.5119140625,60727.928828125,0.3374367829009876,True,0.011578681063442176,True
50,2024-10-09,60582.1015625,1,BUY,0.3811549,0.40614545,0.21269959,0.40614545,-0.5896042585372925,101547.54612700574,67002.80639797667,34544.73972902907,0.5559897814927853,39.69182401605468,218.1856258121552,63049.594140625,60759.315,0.1359087158134793,2024-10-09,60582.1015625,1,BUY,0.30620098,0.35967723,0.33412182,0.35967723,-0.3224543333053589,99805.02736957233,99805.02736957233,0.0,0.0,39.69182401605468,218.1856258121552,63049.594140625,60759.315,0.1359087158134793,False,0.09019204181721885,True
51,2024-10-10,60274.5,1,BUY,0.37834582,0.4126007,0.20905353,0.4126007,-0.5447390675544739,100684.82894972668,65994.94118153774,34689.88776818895,0.5726095145841195,27.05542673283206,54.7205251143896,62903.6703125,60741.301171875,0.135535177599016,2024-10-10,60274.5,1,BUY,0.30798998,0.37267032,0.3193397,0.37267032,-0.26692232489585876,99804.02931929864,98805.97904560291,998.0502736957234,0.016474342222447945,27.05542673283206,54.7205251143896,62903.6703125,60741.301171875,0.135535177599016,False,0.11226321869115474,True
52,2024-10-11,62445.08984375,1,BUY,0.38827395,0.40173668,0.20998937,0.40173668,-0.2898041307926178,100507.68828140457,64988.849160920676,35518.83912048389,0.5892846746216707,36.348003671277226,99.17844771455566,62856.1828125,60782.5646875,0.442977749244321,2024-10-11,62445.08984375,2,SELL,0.31048307,0.3345966,0.3549203,0.3549203,-0.22917266190052032,99797.963796272,97806.99143812616,1990.972358145837,0.03303175236867725,36.348003671277226,99.17844771455566,62856.1828125,60782.5646875,0.442977749244321,True,0.08275476773562884,True
53,2024-10-12,63193.0234375,1,BUY,0.3780789,0.4065147,0.21540636,0.4065147,-0.17937496304512024,101786.78361121588,64988.849160920676,36797.93445029521,0.5892846746216707,39.55896090906835,192.54413303988258,62833.3984375,60764.538046875,0.5500967153800994,2024-10-12,63193.0234375,2,SELL,0.3162044,0.317892,0.36590365,0.36590365,-0.10815541446208954,99867.59951174035,99867.59951174035,0.0,0.0,39.55896090906835,192.54413303988258,62833.3984375,60764.538046875,0.5500967153800994,True,0.06657083758875193,True
54,2024-10-13,62851.375,1,BUY,0.38137847,0.40302363,0.21559791,0.40302363,-0.23921766877174377,102227.52941564747,64988.849160920676,37238.680254726794,0.5892846746216707,39.28706714511792,236.24564495528466,62809.4771484375,60737.985703125,0.5058488019668058,2024-10-13,62851.375,2,SELL,0.30779678,0.3215715,0.3706317,0.3706317,-0.14331664144992828,99867.59951174035,99867.59951174035,0.0,0.0,39.28706714511792,236.24564495528466,62809.4771484375,60737.985703125,0.5058488019668058,True,0.0885806247277805,True
55,2024-10-14,66046.125,1,BUY,0.37533325,0.39587766,0.22878905,0.39587766,0.07111097127199173,102026.20122732029,64988.849160920676,37037.35206639961,0.5892846746216707,59.78452149748246,522.6443150319537,62896.6849609375,60772.23734375,0.9130665238848032,2024-10-14,66046.125,2,SELL,0.29055417,0.2845763,0.42486954,0.42486954,-0.039626576006412506,99867.59951174035,99867.59951174035,0.0,0.0,59.78452149748246,522.6443150319537,62896.6849609375,60772.23734375,0.9130665238848032,True,0.03507562896384919,True
56,2024-10-15,67041.109375,0,HOLD,0.38655567,0.38316154,0.23028286,0.38655567,0.06236741691827774,103908.81844156786,64988.849160920676,38919.96928064719,0.5892846746216707,75.04734275015645,820.4466498210022,63091.583203125,60855.446328125,0.9657575444939397,2024-10-15,67041.109375,2,SELL,0.2813476,0.28017232,0.43848008,0.43848008,-0.05703665316104889,99867.59951174035,99867.59951174035,0.0,0.0,75.04734275015645,820.4466498210022,63091.583203125,60855.446328125,0.9657575444939397,True,0.0292446495631995,True
57,2024-10-16,67612.71875,0,HOLD,0.38612163,0.3835273,0.23035102,0.38612163,-0.00255381315946579,104495.14748524339,64988.849160920676,39506.29832432271,0.5892846746216707,77.36770216510898,1090.0162166805676,63213.1681640625,61017.618046875,0.9766528334904694,2024-10-16,67612.71875,2,SELL,0.28771135,0.27814683,0.4341418,0.4341418,-0.06804738193750381,99867.59951174035,99867.59951174035,0.0,0.0,77.36770216510898,1090.0162166805676,63213.1681640625,61017.618046875,0.9766528334904694,True,-0.00362161427652985,True
58,2024-10-17,67399.8359375,0,HOLD,0.38924238,0.37938872,0.23136885,0.38924238,-0.0064931586384773254,104831.98812980096,64988.849160920676,39843.13896888028,0.5892846746216707,75.86160417765183,1271.813502349105,63293.6267578125,61185.062265625,0.9229573032162327,2024-10-17,67399.8359375,2,SELL,0.29695413,0.28135648,0.42168936,0.42168936,-0.07213374972343445,99867.59951174035,99867.59951174035,0.0,0.0,75.86160417765183,1271.813502349105,63293.6267578125,61185.062265625,0.9229573032162327,True,-0.0005701747929421908,True
59,2024-10-18,68418.7890625,0,HOLD,0.38888475,0.38124943,0.2298658,0.38888475,0.045765459537506104,104706.53955090436,64988.849160920676,39717.690389983676,0.5892846746216707,75.30548313274915,1481.03768197717,63420.1837890625,61365.674453125,0.975658172349285,2024-10-18,68418.7890625,2,SELL,0.28771585,0.27969086,0.43259335,0.43259335,-0.029804762452840805,99867.59951174035,99867.59951174035,0.0,0.0,75.30548313274915,1481.03768197717,63420.1837890625,61365.674453125,0.975658172349285,True,-0.029035792319932252,True
60,2024-10-19,68362.734375,1,BUY,0.36709067,0.40034118,0.23256811,0.40034118,0.02362104505300522,105306.9930116247,64988.849160920676,40318.14385070403,0.5892846746216707,74.92590524128644,1623.6102387287683,63556.5552734375,61550.539609375,0.9272173338921552,2024-10-19,68362.734375,2,SELL,0.31166396,0.2729691,0.41536695,0.41536695,-0.05262469872832298,99867.59951174035,99867.59951174035,0.0,0.0,74.92590524128644,1623.6102387287683,63556.5552734375,61550.539609375,0.9272173338921552,True,-0.0029501407359410203,False
61,2024-10-20,69001.703125,1,BUY,0.37510982,0.39428565,0.2306045,0.39428565,0.0044447630643844604,105273.96084334026,64988.849160920676,40285.11168241958,0.5892846746216707,74.74519755709838,1767.7815696454927,63840.1654296875,61751.175703125,0.9212529376977145,2024-10-20,69001.703125,2,SELL,0.2989012,0.2805998,0.42049903,0.42049903,-0.07932323217391968,99867.59951174035,99867.59951174035,0.0,0.0,74.74519755709838,1767.7815696454927,63840.1654296875,61751.175703125,0.9212529376977145,True,-0.03419175115469297,False
62,2024-10-21,67367.8515625,0,HOLD,0.39075008,0.3798989,0.229351,0.39075008,-0.03956648334860802,105650.49533527742,64988.849160920676,40661.64617435674,0.5892846746216707,68.94213268123355,1730.2549199974019,64166.7076171875,61952.02296875,0.760315379226624,2024-10-21,67367.8515625,2,SELL,0.3021599,0.2904125,0.40742758,0.40742758,-0.21268966794013977,99867.59951174035,99867.59951174035,0.0,0.0,68.94213268123355,1730.2549199974019,64166.7076171875,61952.02296875,0.760315379226624,True,-0.005242207400251719,True
63,2024-10-22,67361.40625,1,BUY,0.38233224,0.39085063,0.22681718,0.39085063,-0.02471410110592842,104687.6916488895,64988.849160920676,39698.84248796882,0.5892846746216707,69.44586794770339,1680.621537993953,64503.138671875,62117.001484375,0.7354321331417442,2024-10-22,67361.40625,2,SELL,0.302715,0.28857148,0.40871355,0.40871355,-0.2098633497953415,99867.59951174035,99867.59951174035,0.0,0.0,69.44586794770339,1680.621537993953,64503.138671875,62117.001484375,0.7354321331417442,True,0.008430504299336894,True
64,2024-10-23,66432.1953125,1,BUY,0.3859074,0.38625318,0.22783937,0.38625318,-0.14305315911769867,104683.89352501009,64988.849160920676,39695.04436408942,0.5892846746216707,72.80652168351341,1548.457513911526,64786.7783203125,62297.024921875,0.6403888971196386,2024-10-23,66432.1953125,2,SELL,0.3001746,0.29318994,0.4066354,0.4066354,-0.2999550402164459,99867.59951174035,99867.59951174035,0.0,0.0,72.80652168351341,1548.457513911526,64786.7783203125,62297.024921875,0.6403888971196386,True,0.05231744162075036,True
65,2024-10-24,68161.0546875,0,HOLD,0.38992748,0.38406238,0.2260102,0.38992748,-0.04767949506640434,104136.32376005052,64988.849160920676,39147.47459912984,0.5892846746216707,77.67844951395138,1565.1786700986704,65091.4572265625,62500.815234375,0.7602047271132008,2024-10-24,68161.0546875,2,SELL,0.29369995,0.27855018,0.42774984,0.42774984,-0.21150939166545868,99867.59951174035,99867.59951174035,0.0,0.0,77.67844951395138,1565.1786700986704,65091.4572265625,62500.815234375,0.7602047271132008,True,0.06689212074114437,True
66,2024-10-25,66642.4140625,0,HOLD,0.3945647,0.3803872,0.22504808,0.3945647,-0.1576630026102066,105155.11409431402,64988.849160920676,40166.26493339334,0.5892846746216707,65.43724949838618,1439.2973759991582,65319.08046875,62710.45375,0.6148632527947897,2024-10-25,66642.4140625,2,SELL,0.30871427,0.3104896,0.3807962,0.3807962,-0.2894071042537689,99867.59951174035,99867.59951174035,0.0,0.0,65.43724949838618,1439.2973759991582,65319.08046875,62710.45375,0.6148632527947897,True,0.08548797459013113,True
67,2024-10-26,67014.6953125,1,BUY,0.38118735,0.39296368,0.22584896,0.39296368,-0.1042998880147934,104260.20244774364,64988.849160920676,39271.35328682296,0.5892846746216707,64.45506929464258,1353.9678307531067,65528.867578125,62971.772578125,0.6307446210622647,2024-10-26,67014.6953125,2,SELL,0.30715588,0.29745096,0.3953932,0.3953932,-0.19254349172115326,99867.59951174035,99867.59951174035,0.0,0.0,64.45506929464258,1353.9678307531067,65528.867578125,62971.772578125,0.6307446210622647,True,0.04775806519115844,True
68,2024-10-27,67929.296875,1,BUY,0.377375,0.39341977,0.22920528,0.39341977,-0.01805754005908966,104479.58208301764,64988.849160920676,39490.73292209696,0.5892846746216707,68.40881437961514,1344.644034412151,65813.4994140625,63247.564765625,0.6903815234127365,2024-10-27,67929.296875,2,SELL,0.31036925,0.29280314,0.39682764,0.39682764,-0.15020345151424408,99867.59951174035,99867.59951174035,0.0,0.0,68.40881437961514,1344.644034412151,65813.4994140625,63247.564765625,0.6903815234127365,True,0.022864536311307138,True
69,2024-10-28,69907.7578125,0,HOLD,0.38706118,0.3867874,0.22615139,0.38706118,0.07476089149713516,105018.54276718391,64988.849160920676,40029.693606263245,0.5892846746216707,65.35342233940051,1479.8414307614003,66202.2888671875,63548.88859375,0.8332103410978677,2024-10-28,69907.7578125,2,SELL,0.2964518,0.2921234,0.41142473,0.41142473,-0.11661775410175323,99867.59951174035,99867.59951174035,0.0,0.0,65.35342233940051,1479.8414307614003,66202.2888671875,63548.88859375,0.8332103410978677,True,-0.008847149363005458,True
70,2024-10-29,72720.4921875,1,BUY,0.38029036,0.39370868,0.22600098,0.39370868,0.16503643989562988,106184.4194769903,64988.849160920676,41195.57031606962,0.5892846746216707,69.72890969536604,1793.2786979209486,66809.2083984375,63862.907734375,1.0252840008697672,2024-10-29,72720.4921875,2,SELL,0.2974766,0.2731107,0.42941275,0.42941275,-0.06563317030668259,99867.59951174035,99867.59951174035,0.0,0.0,69.72890969536604,1793.2786979209486,66809.2083984375,63862.907734375,1.0252840008697672,True,-0.05472150806872589,False
71,2024-10-30,72339.5390625,1,BUY,0.37150472,0.40120158,0.22729377,0.40120158,0.13183695077896118,107841.92073795936,64988.849160920676,42853.07157703868,0.5892846746216707,66.64033694706902,1988.0235588246287,67412.4603515625,64156.724296875,0.9691228400117339,2024-10-30,72339.5390625,2,SELL,0.29679334,0.27558815,0.42761844,0.42761844,-0.049957770854234695,99867.59951174035,99867.59951174035,0.0,0.0,66.64033694706902,1988.0235588246287,67412.4603515625,64156.724296875,0.9691228400117339,True,-0.06259414019887333,False
72,2024-10-31,70215.1875,1,BUY,0.37854046,0.38863257,0.23282698,0.38863257,-0.008918844163417816,107617.43089964762,64988.849160920676,42628.58173872695,0.5892846746216707,58.735532490173995,1948.4819598594186,67800.965234375,64414.164609375,0.7495370596939279,2024-10-31,70215.1875,2,SELL,0.29851764,0.28767505,0.41380733,0.41380733,-0.15709324181079865,99867.59951174035,99867.59951174035,0.0,0.0,58.735532490173995,1948.4819598594186,67800.965234375,64414.164609375,0.7495370596939279,True,-0.012185753972386637,False
73,2024-11-01,69482.46875,1,BUY,0.37849122,0.39933324,0.22217558,0.39933324,-0.08866129070520401,106365.58308035777,64988.849160920676,41376.733919437094,0.5892846746216707,53.36009212236321,1836.846653435292,68115.4375,64641.27375,0.6563605881273279,2024-11-01,69482.46875,2,SELL,0.29960302,0.299684,0.40071294,0.40071294,-0.19482742249965668,99867.59951174035,99867.59951174035,0.0,0.0,53.36009212236321,1836.846653435292,68115.4375,64641.27375,0.6563605881273279,True,0.08860665842417981,True
74,2024-11-02,69289.2734375,1,BUY,0.37281266,0.40616372,0.2210237,0.40616372,-0.1167721375823021,105933.80315017482,64988.849160920676,40944.95398925415,0.5892846746216707,52.90173252004472,1713.0387769954687,68437.332421875,64815.633203125,0.6175600645671085,2024-11-02,69289.2734375,2,SELL,0.32319644,0.29127038,0.38553315,0.38553315,-0.15267859399318695,99867.59951174035,99867.59951174035,0.0,0.0,52.90173252004472,1713.0387769954687,68437.332421875,64815.633203125,0.6175600645671085,True,0.09547777901679622,True
75,2024-11-03,68741.1171875,0,HOLD,0.39088854,0.38706338,0.22204812,0.39088854,-0.23367047309875488,105819.95611330983,64988.849160920676,40831.10695238916,0.5892846746216707,49.17922901909563,1552.7889304743003,68572.08203125,64990.353125,0.5245329665969641,2024-11-03,68741.1171875,2,SELL,0.31553027,0.3194117,0.365058,0.365058,-0.23048634827136993,99867.59951174035,99867.59951174035,0.0,0.0,49.17922901909563,1552.7889304743003,68572.08203125,64990.353125,0.5245329665969641,True,0.11353262347646509,True
76,2024-11-04,67811.5078125,1,BUY,0.38374913,0.39235178,0.22389908,0.39235178,-0.40814048051834106,105496.93603588676,64988.849160920676,40508.08687496607,0.5892846746216707,51.46226055573524,1335.384582852581,68610.601953125,65162.9265625,0.38213149174601213,2024-11-04,67811.5078125,2,SELL,0.3143078,0.3324758,0.35321638,0.35321638,-0.32274118065834045,99867.59951174035,99867.59951174035,0.0,0.0,51.46226055573524,1335.384582852581,68610.601953125,65162.9265625,0.38213149174601213,True,0.13223949244418676,True
77,2024-11-05,69359.5625,0,HOLD,0.3933609,0.37963444,0.22700466,0.3933609,-0.14441996812820435,104949.13147781462,64988.849160920676,39960.28231689394,0.5892846746216707,55.97826950784297,1273.3270253671799,68697.944140625,65386.26765625,0.5981198872226967,2024-11-05,69359.5625,2,SELL,0.3028179,0.3039567,0.3932254,0.3932254,-0.21797038614749908,99867.59951174035,99867.59951174035,0.0,0.0,55.97826950784297,1273.3270253671799,68697.944140625,65386.26765625,0.5981198872226967,True,0.1602464692593757,True
78,2024-11-06,75639.078125,1,BUY,0.37152585,0.3831743,0.24529988,0.3831743,0.18225020170211792,105861.37638063461,64988.849160920676,40872.52721971393,0.5892846746216707,70.8658040696853,1711.1256039712898,69109.90625,65692.8784375,1.2220740452009478,2024-11-06,75639.078125,2,SELL,0.30168742,0.27382722,0.42448536,0.42448536,-0.015849094837903976,99867.59951174035,99867.59951174035,0.0,0.0,70.8658040696853,1711.1256039712898,69109.90625,65692.8784375,1.2220740452009478,True,0.17269388487804238,True
79,2024-11-07,75904.859375,1,BUY,0.37496698,0.39649105,0.22854196,0.39649105,0.11680997163057327,109561.79870249443,64988.849160920676,44572.949541573755,0.5892846746216707,68.79650499738497,2055.832104541798,69484.209765625,65977.98203125,1.0913656095757946,2024-11-07,75904.859375,2,SELL,0.28677988,0.28085366,0.43236646,0.43236646,0.0027635283768177032,99867.59951174035,99867.59951174035,0.0,0.0,68.79650499738497,2055.832104541798,69484.209765625,65977.98203125,1.0913656095757946,True,0.15876392136455353,True
80,2024-11-08,76545.4765625,1,BUY,0.37430382,0.39208564,0.23361056,0.39208564,0.07134667783975601,109718.41951992121,64988.849160920676,44729.57035900054,0.5892846746216707,75.10787183099262,2353.57637943844,69893.346875,66250.082421875,1.032610639016218,2024-11-08,76545.4765625,2,SELL,0.28747076,0.27244824,0.44008097,0.44008097,-0.012477170675992966,99867.59951174035,99867.59951174035,0.0,0.0,75.10787183099262,2353.57637943844,69893.346875,66250.082421875,1.032610639016218,True,0.18340322812592724,True
81,2024-11-09,76778.8671875,1,BUY,0.36577263,0.40443647,0.22979093,0.40443647,0.05043112486600876,110095.9254108142,64988.849160920676,45107.07624989353,0.5892846746216707,74.93131895533,2578.6484808026,70282.205078125,66521.800234375,0.9680036956212461,2024-11-09,76778.8671875,2,SELL,0.30098143,0.27178863,0.42722994,0.42722994,0.015688400715589523,99867.59951174035,99867.59951174035,0.0,0.0,74.93131895533,2578.6484808026,70282.205078125,66521.800234375,0.9680036956212461,True,0.13638599895499404,True
82,2024-11-10,80474.1875,1,BUY,0.3807231,0.39324176,0.2260351,0.39324176,0.09483743458986282,110233.45892932708,64988.849160920676,45244.6097684064,0.5892846746216707,78.04849418993406,3020.384101036034,70937.521875,66863.3871875,1.084961419466003,2024-11-10,80474.1875,2,SELL,0.28430524,0.2741597,0.44153506,0.44153506,-0.010097820311784744,99867.59951174035,99867.59951174035,0.0,0.0,78.04849418993406,3020.384101036034,70937.521875,66863.3871875,1.084961419466003,True,0.13161761108181436,True
83,2024-11-11,88701.484375,1,BUY,0.37611794,0.39169514,0.23218694,0.39169514,0.13884034752845764,112411.05455730148,64988.849160920676,47422.205396380814,0.5892846746216707,82.84273503760072,3988.361513172931,72004.52578125,67364.44265625,1.245534169833646,2024-11-11,88701.484375,2,SELL,0.29711962,0.27085513,0.43202522,0.43202522,0.046458546072244644,99867.59951174035,99867.59951174035,0.0,0.0,82.84273503760072,3988.361513172931,72004.52578125,67364.44265625,1.245534169833646,True,0.020935300018760206,True
84,2024-11-12,87955.8125,0,HOLD,0.38951933,0.37734345,0.23313728,0.38951933,0.08180011063814163,117259.27451930175,64988.849160920676,52270.42535838108,0.5892846746216707,78.69755332483939,4641.813164981926,73080.706640625,67856.962890625,1.0745924891020577,2024-11-12,87955.8125,2,SELL,0.30098042,0.27753386,0.4214857,0.4214857,-0.04473751410841942,99867.59951174035,99867.59951174035,0.0,0.0,78.69755332483939,4641.813164981926,73080.706640625,67856.962890625,1.0745924891020577,True,0.02148850665781743,True
85,2024-11-13,90584.1640625,1,BUY,0.3786304,0.38671166,0.23465793,0.38671166,0.08587545901536942,116819.86151106785,64988.849160920676,51831.012350147175,0.5892846746216707,81.68346276367701,5310.547624633036,74201.862109375,68382.606796875,1.0501760238571614,2024-11-13,90584.1640625,2,SELL,0.278789,0.2736563,0.44755465,0.44755465,-0.020771708339452744,99867.59951174035,99867.59951174035,0.0,0.0,81.68346276367701,5310.547624633036,74201.862109375,68382.606796875,1.0501760238571614,True,-0.0004583962100853656,False
86,2024-11-14,87250.4296875,1,BUY,0.3686927,0.3984619,0.23284537,0.3984619,0.06476963311433792,118368.70880636702,64988.849160920676,53379.85964544635,0.5892846746216707,78.39073210351283,5508.0268935946515,75232.262890625,68864.7525,0.8870759722104234,2024-11-14,87250.4296875,2,SELL,0.29702148,0.27887332,0.4241052,0.4241052,-0.10865823924541473,99867.59951174035,99867.59951174035,0.0,0.0,78.39073210351283,5508.0268935946515,75232.262890625,68864.7525,0.8870759722104234,True,0.05837632425699901,True
87,2024-11-15,91066.0078125,1,BUY,0.37227902,0.400756,0.22696494,0.400756,0.03195863217115402,116404.19022992006,64988.849160920676,51415.34106899939,0.5892846746216707,82.61903137040895,5904.354183879739,76434.828515625,69382.452265625,0.9423718856115868,2024-11-15,91066.0078125,2,SELL,0.29724255,0.2596,0.4431574,0.4431574,-0.07639792561531067,99867.59951174035,99867.59951174035,0.0,0.0,82.61903137040895,5904.354183879739,76434.828515625,69382.452265625,0.9423718856115868,True,0.03594628175355985,True
88,2024-11-16,90558.4765625,1,BUY,0.36479574,0.40353748,0.23166679,0.40353748,0.024242475628852844,118652.65194380426,64988.849160920676,53663.802782883584,0.5892846746216707,81.84145017265408,6107.094107221274,77566.2875,69877.808515625,0.8783112663979155,2024-11-16,90558.4765625,2,SELL,0.3297113,0.25995472,0.41033396,0.41033396,-0.18536852300167084,99867.59951174035,99867.59951174035,0.0,0.0,81.84145017265408,6107.094107221274,77566.2875,69877.808515625,0.8783112663979155,True,0.0877471695818095,True
89,2024-11-17,89845.8515625,1,BUY,0.36835548,0.39707947,0.234565,0.39707947,0.010363824665546417,118353.57155628767,64988.849160920676,53364.722395367,0.5892846746216707,81.44040349398078,6139.4918351131055,78563.1921875,70356.972578125,0.8203720750943667,2024-11-17,89845.8515625,2,SELL,0.32156387,0.26489192,0.4135442,0.4135442,-0.1764528900384903,99867.59951174035,99867.59951174035,0.0,0.0,81.44040349398078,6139.4918351131055,78563.1921875,70356.972578125,0.8203720750943667,True,0.10186126950595686,True
90,2024-11-18,90542.640625,0,HOLD,0.3802168,0.3762728,0.24351043,0.3802168,0.01701650768518448,117933.63256503541,64988.849160920676,52944.783404114736,0.5892846746216707,84.09984546230399,6150.493264115401,79454.299609375,70855.119296875,0.8053133894438215,2024-11-18,90542.640625,2,SELL,0.30545613,0.27351114,0.42103273,0.42103273,-0.2302975356578827,99867.59951174035,99867.59951174035,0.0,0.0,84.09984546230399,6150.493264115401,79454.299609375,70855.119296875,0.8053133894438215,True,0.0799031326572821,True
91,2024-11-19,92343.7890625,1,BUY,0.37648153,0.38841206,0.23510642,0.38841206,0.053784631192684174,118344.23968101066,64988.849160920676,53355.39052008998,0.5892846746216707,84.21967357803078,6232.702882830985,80454.512109375,71435.405078125,0.8178201532652535,2024-11-19,92343.7890625,2,SELL,0.3081206,0.27869248,0.41318697,0.41318697,-0.1902863085269928,99867.59951174035,99867.59951174035,0.0,0.0,84.21967357803078,6232.702882830985,80454.512109375,71435.405078125,0.8178201532652535,True,0.061401327664412975,True
92,2024-11-20,94339.4921875,1,BUY,0.37789366,0.38334954,0.2387568,0.38334954,0.06088470667600632,119405.62885194819,64988.849160920676,54416.77969102751,0.5892846746216707,81.91247142593167,6385.28556407163,81660.72734375,72105.454765625,0.8330781305695438,2024-11-20,94339.4921875,2,SELL,0.31589633,0.27669844,0.40740523,0.40740523,-0.19194252789020538,99867.59951174035,99867.59951174035,0.0,0.0,81.91247142593167,6385.28556407163,81660.72734375,72105.454765625,0.8330781305695438,True,-0.01311428844710194,False
93,2024-11-21,98504.7265625,1,BUY,0.3622824,0.39476374,0.2429539,0.39476374,0.10948660224676132,120581.66611860527,64988.849160920676,55592.81695768458,0.5892846746216707,84.03697777911651,6764.333021578423,83111.840234375,72862.89359375,0.8938432674077327,2024-11-21,98504.7265625,2,SELL,0.3119292,0.27135524,0.41671553,0.41671553,-0.15522122383117676,99867.59951174035,99867.59951174035,0.0,0.0,84.03697777911651,6764.333021578423,83111.840234375,72862.89359375,0.8938432674077327,True,-0.06618368963100996,False
94,2024-11-22,98997.6640625,1,BUY,0.35428354,0.40517324,0.24054322,0.40517324,0.04862901568412781,123036.17490200013,64988.849160920676,58047.325741079454,0.5892846746216707,83.96565189355188,7023.543758695392,84597.259765625,73627.658828125,0.8667184071963417,2024-11-22,98997.6640625,2,SELL,0.32078674,0.2747148,0.40449843,0.40449843,-0.1594136655330658,99867.59951174035,99867.59951174035,0.0,0.0,83.96565189355188,7023.543758695392,84597.259765625,73627.658828125,0.8667184071963417,True,-0.030658630597423353,False
95,2024-11-23,97777.28125,1,BUY,0.35954133,0.39946407,0.24099462,0.39946407,0.040437012910842896,123326.65541629645,64988.849160920676,58337.80625537577,0.5892846746216707,80.84527013798564,7049.23623425774,86049.06796875,74341.854921875,0.8089513938930006,2024-11-23,97777.28125,2,SELL,0.3241167,0.2599297,0.41595367,0.41595367,-0.19890707731246948,99867.59951174035,99867.59951174035,0.0,0.0,80.84527013798564,7049.23623425774,86049.06796875,74341.854921875,0.8089513938930006,True,-0.021731147285300456,False
96,2024-11-24,98013.8203125,1,BUY,0.3570944,0.41214606,0.23075953,0.41214606,0.04845072329044342,122607.5025277185,64988.849160920676,57618.65336679783,0.5892846746216707,78.67872164252069,7007.901703182564,87559.18359375,75060.33234375,0.7965192581574456,2024-11-24,98013.8203125,2,SELL,0.3466746,0.26505455,0.38827088,0.38827088,-0.22746962308883667,99867.59951174035,99867.59951174035,0.0,0.0,78.67872164252069,7007.901703182564,87559.18359375,75060.33234375,0.7965192581574456,True,-0.005634887745820882,False
