timestamp,price,action,confidence,prob_hold,prob_buy,prob_sell,portfolio_value,cash_ratio,position_ratio,total_return,regime,regime_confidence,returns_1d,returns_5d,returns_20d,is_bad_decision,failure_pattern,cost_of_mistake,rsi_14,macd,macd_signal,atr_14,sma_20,sma_50,volume_ratio,volatility,notes
2021-11-20,59697.1953125,HOLD,0.35980302,0.35980302,0.3360009,0.3041961,100000.0,1.0,0.0,0.0,bull,0.0,-1.619370466132397,-4.058005761106087,-20.86176839599746,False,success,0.0,45.92444453026643,-199.87643657523586,750.0209915630251,2938.2898995535716,62602.7712890625,59984.19140625,0.8576575148275741,0.027144333086984274,
2021-11-21,58730.4765625,BUY,0.36268756,0.36267403,0.36268756,0.27463838,100000.0,1.0,0.0,0.0,neutral,0.0,-4.1565940596482776,-8.787108907601072,-15.950779387990766,True,other,1757.4217815202142,39.37057407230424,-381.45361662739015,523.7260699249421,2901.9324776785716,62489.0748046875,60204.571171875,0.7420271793853999,-0.01619370466132397,
2021-11-22,56289.2890625,HOLD,0.34975165,0.34975165,0.34542623,0.30482212,99999.0,0.989999899999,0.010000100001000009,-0.000999999999995449,neutral,0.0,2.2735855747423095,-2.618990152572598,-10.998456772346088,False,success,0.0,21.55438644061384,-714.1064942565426,276.15955708864516,2847.6300223214284,62142.219140625,60366.357890625,0.9990343836574899,-0.041565940596482776,
2021-11-23,57569.07421875,HOLD,0.36515313,0.36515313,0.33376428,0.30108258,99957.43405940352,0.9904115780039539,0.009588421996046148,-0.042565940596484,neutral,0.0,-2.238438701660228,-0.5569260785430075,-18.81495211967852,False,success,0.0,27.0751424431556,-864.5028788605123,48.02706989881369,2854.3786272321427,61872.1705078125,60535.481328125,1.0668154619536647,0.022735855747423095,
2021-11-24,56280.42578125,BUY,0.36043006,0.33244544,0.36043006,0.30712453,99979.22487792153,0.9901957143684759,0.009804285631524197,-0.02077512207847576,neutral,0.0,1.7666069374003168,2.71167213789707,-17.177895928375964,True,fought_the_trend,542.2217569400108,28.014925084856273,-1075.2810854150594,-176.63456116396094,2587.0452008928573,61613.5802734375,60630.79359375,1.0366886528541213,-0.02238438701660228,
2021-11-25,57274.6796875,HOLD,0.35052744,0.35052744,0.33711842,0.31235418,99956.28357205939,0.9804128774462857,0.019587122553714274,-0.043716427940609925,neutral,0.0,-6.468677053655503,-0.4701098421136418,-14.627680289023882,False,success,0.0,31.522091989676525,-1148.853088508622,-371.07826663289313,2707.6891741071427,61421.03046875,60669.058203125,0.9651224279008094,0.017666069374003168,
2021-11-26,53569.765625,BUY,0.36578894,0.33187816,0.36578894,0.3023329,99990.8711915617,0.9800737450119326,0.019926254988067472,-0.009128808438296776,neutral,0.0,2.324655494514305,6.832328753538386,-11.021776509312476,True,fought_the_trend,1366.3410086669203,27.647148970398064,-1488.951328527699,-594.6528790118543,2885.3186383928573,61023.1447265625,60664.333828125,1.1563102821953712,-0.06468677053655503,
2021-11-27,54815.078125,BUY,0.3504547,0.3463255,0.3504547,0.30321977,99860.98783000594,0.9713383696592125,0.028661630340787492,-0.1390121699940683,bear,0.0,4.43925100444249,3.0333593203284437,-15.712708780801353,True,fought_the_trend,605.8285163427076,30.38624559064523,-1639.1007891862027,-803.542461046724,2895.857979910714,60597.54921875,60681.2784375,0.8384215659702325,0.02324655494514305,
2021-11-28,57248.45703125,HOLD,0.36860725,0.36860725,0.32391515,0.3074776,99926.5243496156,0.9606912201208863,0.039308779879113666,-0.07347565038439141,bear,0.0,0.9748898117819094,-6.376086145880711,-18.165868962762033,False,success,0.0,34.22423403884552,-1543.9443480162445,-951.6228384406282,3036.5535714285716,60081.6306640625,60726.883125,0.7853872067527939,0.044392510044424904,
2021-11-29,57806.56640625,HOLD,0.36665374,0.36665374,0.32529852,0.30804774,100100.8976740355,0.9590177194262273,0.040982280573772734,0.10089767403549388,bear,0.0,-1.3858989986877734,-14.887345532288077,-19.201193690082107,False,success,0.0,38.35609548239908,-1407.2752277489926,-1042.753316302301,2989.9054129464284,59623.367578125,60787.582890625,0.9170034789550673,0.009748898117819094,
2021-11-30,57005.42578125,HOLD,0.35932875,0.35932875,0.32619086,0.31448045,100140.89119368783,0.9586347141069055,0.041365285893094475,0.14089119368783098,bear,0.0,0.39365085108058473,-13.396230306750546,-17.76172758774538,False,success,0.0,42.860506046949624,-1348.069610984072,-1103.8165752386553,2872.1383928571427,59223.87734375,60777.995625,1.057897931909873,-0.013858989986877734,
2021-12-01,57229.828125,HOLD,0.3582238,0.3582238,0.31855136,0.32322484,100083.48231513206,0.9591845964911757,0.040815403508824226,0.08348231513206628,bear,0.0,-1.3140205787574133,-11.614927639624117,-14.491070680198725,False,success,0.0,42.90606701140805,-1268.4197856869432,-1136.737217328313,2885.0242745535716,58837.870703125,60801.771015625,1.0607151129038797,0.003936508510805847,
2021-12-02,56477.81640625,HOLD,0.36263415,0.36263415,0.32469255,0.31267327,100099.56274657938,0.959030508883538,0.04096949111646194,0.09956274657938469,bear,0.0,-5.0985864817913455,-10.230088265435523,-13.898031451923087,False,success,0.0,48.80606279756525,-1251.5506888936143,-1159.6999116413733,2674.7667410714284,58453.964453125,60783.305390625,0.936833819896431,-0.013140205787574133,
