timestamp,price,action,confidence,prob_hold,prob_buy,prob_sell,portfolio_value,cash_ratio,position_ratio,total_return,regime,regime_confidence,returns_1d,returns_5d,returns_20d,is_bad_decision,failure_pattern,cost_of_mistake,rsi_14,macd,macd_signal,atr_14,sma_20,sma_50,volume_ratio,volatility,notes
2023-02-20,24829.1484375,HOLD,0.6220094,0.6220094,0.37786263,0.0001279644,100000.0,1.0,0.0,0.0,bull,0.0,-1.5819911136450981,-6.6606127941233435,-10.734154759511172,False,success,0.0,63.873874345824014,734.6679460886589,602.5132688420033,855.3148716517857,23167.4734375,21489.9326171875,1.0953366247154266,0.020614650916729094,
2023-02-21,24436.353515625,HOLD,0.6950057,0.6950057,0.30474007,0.00025415438,100000.0,1.0,0.0,0.0,bull,0.0,-1.012875204423358,-3.5813061242563116,-0.9773156716991083,False,success,0.0,57.97840856212191,741.9518117135594,630.4009774163145,881.8699776785714,23203.10263671875,21644.8902734375,1.170806464486892,-0.01581991113645098,
2023-02-22,24188.84375,HOLD,0.65608424,0.65608424,0.34364533,0.00027048754,100000.0,1.0,0.0,0.0,bull,0.0,-0.997780485063493,-2.7532223661992927,2.3036672381250067,False,success,0.0,58.59572226716078,719.458883971376,648.2125587273268,895.5242745535714,23238.95126953125,21795.07,1.1353617213269098,-0.01012875204423358,
2023-02-23,23947.4921875,HOLD,0.6302481,0.6302481,0.36949328,0.00025862723,100000.0,1.0,0.0,0.0,bull,0.0,-3.1292012896705357,-3.3412211416970483,1.7892009177631119,False,success,0.0,66.65762785234715,674.3841420483368,653.4468753915289,870.9319196428571,23263.859765625,21936.755078125,1.1384862901819677,-0.00997780485063493,
2023-02-24,23198.126953125,HOLD,0.7686105,0.7686105,0.23038796,0.0010015268,100000.0,1.0,0.0,0.0,bull,0.0,-0.09807668166905703,1.9330173898569614,7.994878694829977,False,success,0.0,61.0966229368829,571.6054606821563,637.0785924496545,920.5633370535714,23257.17373046875,22063.982890625,0.9811185645183171,-0.03129201289670536,
2023-02-25,23175.375,HOLD,0.7654951,0.7654951,0.23305333,0.0014514538,100000.0,1.0,0.0,0.0,bull,0.0,1.6648614774302573,1.2948735322513727,18.332193923507177,False,success,0.0,59.629588192312646,482.7518598105671,606.213245921837,925.9698660714286,23268.1591796875,22188.451015625,0.5929289489370783,-0.0009807668166905703,
2023-02-26,23561.212890625,HOLD,0.64019436,0.64019436,0.35944977,0.00035587366,100000.0,1.0,0.0,0.0,bull,0.0,-0.16273269569350157,-5.086890936764532,14.450300294089335,False,success,0.0,62.52734117005442,438.4148605472328,572.6535688469162,939.6827566964286,23308.21435546875,22320.5737109375,0.6211683128529357,0.016648614774302573,
2023-02-27,23522.87109375,HOLD,0.6369018,0.6369018,0.3616018,0.0014963723,100000.0,1.0,0.0,0.0,bull,0.0,-1.596393470118429,-4.971848375625121,19.197506416212274,False,success,0.0,62.0843452231186,395.62310968653765,537.2474770148405,954.9460100446429,23321.143359375,22449.2082421875,0.8528968952408267,-0.0016273269569350157,
2023-02-28,23147.353515625,HOLD,0.6755115,0.6755115,0.32314628,0.0013422373,100000.0,1.0,0.0,0.0,bull,0.0,2.156606219747892,-3.0752536926931695,19.958578890590985,False,success,0.0,56.56398890525605,327.6324654901291,495.3244747098982,944.0166015625,23331.54111328125,22568.22421875,0.7800005388684685,-0.01596393470118429,
2023-03-01,23646.55078125,HOLD,0.5216707,0.5216707,0.4775289,0.00080037117,100000.0,1.0,0.0,0.0,bull,0.0,-0.7235050302163204,-5.145752460924779,19.15402236418928,False,success,0.0,43.95526862001358,310.4517430443375,458.34992837678607,841.6547154017857,23422.91669921875,22692.229375,0.9510624424150883,0.02156606219747892,
