timestamp,price,action,confidence,prob_hold,prob_buy,prob_sell,portfolio_value,cash_ratio,position_ratio,total_return,regime,regime_confidence,returns_1d,returns_5d,returns_20d,is_bad_decision,failure_pattern,cost_of_mistake,rsi_14,macd,macd_signal,atr_14,sma_20,sma_50,volume_ratio,volatility,notes
2022-04-02,45868.94921875,HOLD,0.34272674,0.34272674,0.32183126,0.33544204,100000.0,1.0,0.0,0.0,bull,0.0,1.2745379989237415,-5.1562148311285245,-13.361171360221135,False,success,0.0,67.37814825805862,1623.4041823323278,1395.6034335262862,1405.8468191964287,43582.3447265625,41560.10640625,1.028256083918296,-0.008917040798352427,
2022-04-03,46453.56640625,HOLD,0.34913236,0.34913236,0.32052904,0.33033863,100000.0,1.0,0.0,0.0,bull,0.0,0.3640395949819908,-8.967884849395558,-14.997418877536738,False,success,0.0,75.45620486756057,1603.309905967777,1437.1447280145844,1437.4871651785713,43921.6853515625,41644.288359375,0.8890801179587163,0.012745379989237415,
2022-04-04,46622.67578125,SELL,0.34510908,0.34076986,0.31412107,0.34510908,100000.0,1.0,0.0,0.0,bull,0.0,-2.287907280900814,-8.237491731533197,-15.343140848592906,False,success,0.0,77.11552347949674,1582.7853956426407,1466.2728615401957,1492.4090401785713,44285.8798828125,41732.7915625,1.120167097551252,0.003640395949819908,
2022-04-05,45555.9921875,HOLD,0.34997782,0.34997782,0.3411237,0.30889845,100000.0,1.0,0.0,0.0,neutral,0.0,-5.156849392240015,-7.349900971795186,-11.189929905969077,False,success,0.0,65.96986700476435,1463.5759296968172,1465.73347517152,1448.4737723214287,44506.4830078125,41792.173046875,1.0394915518947196,-0.02287907280900814,
2022-04-06,43206.73828125,HOLD,0.34936342,0.34936342,0.34682813,0.30380848,100000.0,1.0,0.0,0.0,neutral,0.0,0.6876459247305178,-8.528382571981997,-11.778897334535765,False,success,0.0,51.3267530820153,1166.094401979186,1405.8056605330532,1544.619419642857,44619.2509765625,41764.80375,1.340654203530493,-0.05156849392240015,
2022-04-07,43503.84765625,HOLD,0.3623205,0.3623205,0.3401146,0.29756495,100000.0,1.0,0.0,0.0,neutral,0.0,-2.795577079433975,-7.761759578557392,-9.798504712002398,False,success,0.0,47.932540324774955,943.4370366507937,1313.3319357566013,1512.8409598214287,44704.385546875,41755.643515625,0.9010706657410172,0.006876459247305178,
2022-04-08,42287.6640625,HOLD,0.3602536,0.3602536,0.3500352,0.2897112,100000.0,1.0,0.0,0.0,neutral,0.0,1.1693070951357853,-2.6507342474469398,-5.944608181205324,False,success,0.0,41.327431446449914,661.2214690242618,1182.9098424101335,1543.306919642857,44709.2361328125,41790.6365625,0.9274400315886868,-0.02795577079433975,
2022-04-09,42782.13671875,HOLD,0.363575,0.363575,0.34143806,0.2949869,100000.0,1.0,0.0,0.0,neutral,0.0,-1.3427680050824398,-6.653760920039364,-9.752464042244558,False,success,0.0,42.9706164947551,472.0222308522061,1040.732320098548,1545.7240513392858,44785.9517578125,41845.659765625,0.5507887756896984,0.011693070951357853,
2022-04-10,42207.671875,BUY,0.36582467,0.35763693,0.36582467,0.27653843,100000.0,1.0,0.0,0.0,neutral,0.0,-6.3632259538124565,-3.919209370630561,-10.644502943222333,True,other,783.8418741261122,27.991957782083333,272.5837834284903,887.1026127645364,1471.7896205357142,44842.435546875,41887.370078125,0.6131436364535707,-0.013427680050824398,
2022-04-11,39521.90234375,BUY,0.36530465,0.32882297,0.36530465,0.30587235,99999.0,0.989999899999,0.01000010000100001,-0.000999999999995449,neutral,0.0,1.5315083892861292,2.2837514839230355,-2.6638611284269142,False,success,0.0,20.42293956027264,-101.02719962061383,689.4766502875065,1589.9966517857142,44700.590234375,41909.180546875,1.1751180572193463,-0.06363225953812457,
